date_time,global_active_power,fridge_w,fan_w,lights_w,tv_w,computer_w,ac_w
2025-01-06 03:43:00,203.25,122.39,18.87,29.7,0.0,0.0,8.89
2025-01-06 03:44:00,225.08,111.1,12.1,29.31,2.6,9.21,0.0
2025-01-06 03:45:00,209.81,120.43,16.94,25.44,0.0,0.0,1.82
2025-01-06 03:46:00,234.65,116.97,12.12,28.42,10.32,5.68,0.0
2025-01-06 03:47:00,215.05,113.59,9.25,29.42,0.0,0.0,12.58
2025-01-06 03:48:00,199.29,119.08,5.0,38.57,0.0,10.14,17.68
2025-01-06 03:49:00,206.69,112.04,7.46,38.02,0.0,10.51,0.0
2025-01-06 03:50:00,236.8,118.43,11.29,23.75,0.18,0.0,31.56
2025-01-06 03:51:00,237.8,112.58,14.76,27.61,4.77,9.14,4.76
2025-01-06 03:52:00,230.22,120.12,13.86,30.3,0.0,0.0,14.82
2025-01-06 03:53:00,241.62,114.58,11.36,35.78,9.38,1.06,0.0
2025-01-06 03:54:00,199.94,116.47,6.88,23.52,0.0,1.22,5.02
2025-01-06 03:55:00,233.23,119.45,10.79,37.5,12.1,0.0,0.0
2025-01-06 03:56:00,229.68,115.18,8.73,22.75,7.5,4.96,30.51
2025-01-06 03:57:00,191.49,118.04,11.87,40.53,11.51,4.19,13.98
2025-01-06 03:58:00,200.44,112.22,8.94,24.65,0.0,12.21,0.0
2025-01-06 03:59:00,250.66,120.8,5.57,36.67,7.19,0.69,23.21
2025-01-06 04:00:00,238.76,125.33,8.81,31.66,0.0,7.78,16.72
2025-01-06 04:01:00,211.55,129.44,7.87,33.86,0.0,4.12,0.0
2025-01-06 04:02:00,196.87,118.64,6.36,27.49,1.63,7.75,5.08
2025-01-06 04:03:00,237.51,121.43,8.0,28.04,3.73,0.0,11.97
2025-01-06 04:04:00,213.39,111.15,5.0,35.94,6.18,0.0,5.58
2025-01-06 04:05:00,277.91,124.28,5.0,33.59,4.68,9.32,0.0
2025-01-06 04:06:00,231.59,121.38,10.5,30.48,4.05,3.63,0.0
2025-01-06 04:07:00,264.38,116.34,10.54,33.1,11.47,5.23,12.78
2025-01-06 04:08:00,225.73,123.22,12.8,27.56,12.14,6.78,0.0
2025-01-06 04:09:00,249.89,117.25,14.43,29.24,0.37,0.0,30.35
2025-01-06 04:10:00,228.43,116.44,5.0,29.91,0.0,2.27,13.79
2025-01-06 04:11:00,201.48,120.17,9.68,32.34,0.0,7.84,0.0
2025-01-06 04:12:00,170.07,114.02,10.66,22.63,0.0,0.0,0.0
2025-01-06 04:13:00,173.25,122.36,9.06,35.28,1.1,0.0,0.0
2025-01-06 04:14:00,249.82,114.05,8.72,29.61,0.0,3.57,27.54
2025-01-06 04:15:00,212.05,114.07,13.07,27.59,0.25,14.73,0.0
2025-01-06 04:16:00,257.28,114.63,9.12,36.77,3.17,1.3,11.1
2025-01-06 04:17:00,204.73,121.31,13.78,34.95,1.67,7.06,0.0
2025-01-06 04:18:00,208.67,115.81,6.11,34.58,0.0,0.0,0.0
2025-01-06 04:19:00,211.01,112.88,5.04,35.45,0.0,0.0,0.0
2025-01-06 04:20:00,186.32,115.85,5.0,24.71,5.4,0.0,0.0
2025-01-06 04:21:00,171.66,118.14,7.14,20.49,0.0,0.0,0.0
2025-01-06 04:22:00,274.38,113.55,6.85,26.46,17.37,0.0,19.77
2025-01-06 04:23:00,215.03,113.67,12.24,26.42,9.06,0.0,0.0
2025-01-06 04:24:00,177.7,126.72,6.83,27.68,0.0,4.48,3.58
2025-01-06 04:25:00,202.91,114.83,8.71,30.87,0.0,0.0,10.29
2025-01-06 04:26:00,218.1,116.98,5.0,24.51,7.72,2.02,0.0
2025-01-06 04:27:00,224.84,116.8,7.12,29.45,17.97,0.0,0.0
2025-01-06 04:28:00,242.51,116.59,14.6,34.8,0.0,14.34,2.53
2025-01-06 04:29:00,202.3,120.76,6.5,27.65,5.27,4.54,0.0
2025-01-06 04:30:00,252.83,122.07,10.63,23.68,0.02,0.97,34.58
2025-01-06 04:31:00,211.56,117.05,8.75,26.89,0.0,6.79,0.0
2025-01-06 04:32:00,239.1,113.33,5.49,30.05,0.0,1.89,8.72
2025-01-06 04:33:00,252.41,123.37,16.73,27.69,0.0,3.63,30.25
2025-01-06 04:34:00,230.18,117.89,6.99,34.58,8.26,10.61,0.0
2025-01-06 04:35:00,232.41,125.19,10.83,30.78,2.46,0.0,0.0
2025-01-06 04:36:00,214.73,109.29,8.84,33.67,1.94,0.0,0.0
2025-01-06 04:37:00,233.54,119.05,7.09,24.73,0.0,18.96,0.0
2025-01-06 04:38:00,211.28,125.95,5.21,27.54,2.15,0.0,0.0
2025-01-06 04:39:00,231.84,116.86,5.0,24.86,0.0,4.48,28.41
2025-01-06 04:40:00,216.8,117.37,5.0,29.35,8.53,0.0,16.98
2025-01-06 04:41:00,244.47,119.45,5.0,20.49,7.89,10.94,28.72
2025-01-06 04:42:00,198.35,116.04,9.74,38.94,1.94,0.0,0.0
2025-01-06 04:43:00,220.08,117.02,13.17,31.91,6.15,5.59,0.0
2025-01-06 04:44:00,235.93,116.92,17.37,29.49,0.0,8.9,0.0
2025-01-06 04:45:00,212.68,115.76,9.02,34.14,0.0,0.0,0.0
2025-01-06 04:46:00,252.69,123.19,20.94,27.8,0.0,0.0,0.0
2025-01-06 04:47:00,250.74,120.12,10.89,28.22,15.12,3.95,0.0
2025-01-06 04:48:00,246.49,119.28,10.44,29.47,3.13,0.0,21.75
2025-01-06 04:49:00,214.79,121.51,9.61,18.38,3.44,0.0,26.26
2025-01-06 04:50:00,241.78,117.22,6.67,25.8,11.41,8.78,27.74
2025-01-06 04:51:00,245.74,115.18,12.29,31.21,0.0,1.77,13.45
2025-01-06 04:52:00,182.86,115.86,11.79,16.79,3.96,0.0,3.65
2025-01-06 04:53:00,240.16,118.28,5.31,31.76,6.53,0.0,0.0
2025-01-06 04:54:00,213.69,114.04,10.98,29.84,0.0,14.65,4.25
2025-01-06 04:55:00,175.27,116.27,5.0,36.81,0.0,4.94,2.89
2025-01-06 04:56:00,223.7,116.21,5.83,24.31,12.62,0.0,0.0
2025-01-06 04:57:00,237.03,126.77,7.4,33.75,2.67,6.93,1.4
2025-01-06 04:58:00,170.8,107.18,8.8,25.93,7.81,0.0,0.0
2025-01-06 04:59:00,224.17,117.55,10.52,12.49,0.0,3.91,13.95
2025-01-06 05:00:00,130.9,125.18,5.73,20.72,0.0,0.0,0.0
2025-01-06 05:01:00,185.92,118.76,13.12,23.71,0.0,0.0,0.0
2025-01-06 05:02:00,256.09,121.29,12.43,30.83,9.01,0.0,0.0
2025-01-06 05:03:00,181.03,118.67,5.0,32.32,0.0,1.35,1.19
2025-01-06 05:04:00,201.29,115.6,6.4,28.45,0.0,12.2,3.37
2025-01-06 05:05:00,275.22,109.3,10.75,29.16,3.83,0.0,8.06
2025-01-06 05:06:00,193.97,119.09,5.0,26.25,2.82,0.0,5.03
2025-01-06 05:07:00,213.42,115.17,6.14,27.81,0.0,14.81,0.0
2025-01-06 05:08:00,174.57,115.07,6.01,30.67,1.94,9.11,0.0
2025-01-06 05:09:00,194.79,116.28,5.0,23.63,5.86,0.44,0.0
2025-01-06 05:10:00,252.53,125.25,11.42,32.48,0.0,0.0,25.34
2025-01-06 05:11:00,248.17,127.89,8.19,34.41,1.31,0.0,26.9
2025-01-06 05:12:00,218.23,119.14,5.0,34.34,6.44,0.0,0.0
2025-01-06 05:13:00,190.51,116.41,7.1,37.56,1.95,1.29,0.0
2025-01-06 05:14:00,217.31,113.56,5.0,29.82,0.0,0.0,0.0
2025-01-06 05:15:00,192.91,120.15,11.52,24.5,4.8,0.0,0.0
2025-01-06 05:16:00,172.77,125.4,5.0,19.33,0.0,0.0,0.0
2025-01-06 05:17:00,229.24,117.28,8.0,21.89,7.81,1.44,6.96
2025-01-06 05:18:00,238.25,108.76,5.0,26.8,0.49,8.5,0.0
2025-01-06 05:19:00,209.79,120.95,5.66,32.72,7.98,2.11,13.16
2025-01-06 05:20:00,219.31,122.21,8.28,28.33,0.65,3.59,0.0
2025-01-06 05:21:00,213.96,111.93,15.12,12.12,5.2,0.0,0.0
2025-01-06 05:22:00,245.78,118.98,5.11,28.49,4.73,0.0,0.0
2025-01-06 05:23:00,203.14,120.08,12.09,25.11,0.0,0.0,12.89
2025-01-06 05:24:00,196.32,117.98,13.9,18.55,3.82,1.49,0.0
2025-01-06 05:25:00,201.78,115.11,12.22,31.42,4.34,7.55,0.0
2025-01-06 05:26:00,230.07,122.34,13.53,18.35,3.57,13.69,0.0
2025-01-06 05:27:00,246.12,116.66,13.59,29.94,0.0,8.94,0.0
2025-01-06 05:28:00,211.65,112.33,8.93,33.18,0.0,0.0,8.39
2025-01-06 05:29:00,227.53,110.07,12.23,33.77,8.36,2.7,14.15
2025-01-06 05:30:00,250.01,123.32,5.0,30.33,2.42,10.38,8.75
2025-01-06 05:31:00,173.3,120.74,5.0,25.42,4.12,4.29,1.61
2025-01-06 05:32:00,204.95,118.62,5.0,34.04,6.78,2.42,0.0
2025-01-06 05:33:00,200.07,116.51,11.63,14.72,0.0,0.0,13.34
2025-01-06 05:34:00,257.42,116.16,9.6,28.88,0.8,0.0,0.0
2025-01-06 05:35:00,188.48,113.97,7.18,38.64,4.82,6.76,0.0
2025-01-06 05:36:00,263.15,116.55,13.13,28.42,10.31,5.08,18.68
2025-01-06 05:37:00,269.81,109.79,13.47,14.57,0.0,0.0,59.16
2025-01-06 05:38:00,203.54,115.33,13.46,32.28,0.0,2.21,7.48
2025-01-06 05:39:00,208.73,117.03,9.59,18.99,0.0,0.0,2.86
2025-01-06 05:40:00,235.01,120.71,15.41,25.97,1.85,7.52,0.0
2025-01-06 05:41:00,217.52,118.11,5.0,25.22,10.19,0.0,0.0
2025-01-06 05:42:00,284.48,121.45,5.81,29.31,0.0,0.54,43.22
2025-01-06 05:43:00,237.77,123.67,11.05,33.52,0.0,0.0,14.63
2025-01-06 05:44:00,235.84,122.51,12.18,31.68,3.38,0.0,0.0
2025-01-06 05:45:00,244.31,120.15,6.98,30.39,0.0,0.0,33.62
2025-01-06 05:46:00,223.16,118.32,5.41,29.2,6.25,0.0,0.0
2025-01-06 05:47:00,234.09,114.35,13.63,31.42,0.73,5.64,1.21
2025-01-06 05:48:00,202.01,121.23,5.0,25.18,0.0,0.0,9.3
2025-01-06 05:49:00,257.07,124.99,17.08,37.75,12.33,0.0,10.62
2025-01-06 05:50:00,218.7,119.64,11.37,26.99,0.0,16.75,0.0
2025-01-06 05:51:00,237.35,125.94,5.0,26.16,6.54,0.0,28.45
2025-01-06 05:52:00,200.73,112.17,15.26,30.86,2.27,1.09,3.4
2025-01-06 05:53:00,216.24,113.66,14.14,28.9,8.6,9.38,0.0
2025-01-06 05:54:00,270.88,121.69,6.66,31.57,8.02,5.91,19.15
2025-01-06 05:55:00,240.73,119.33,12.65,38.23,0.0,0.0,12.62
2025-01-06 05:56:00,236.53,123.53,8.21,27.35,10.45,0.0,2.14
2025-01-06 05:57:00,190.55,118.21,5.0,28.69,0.0,0.0,0.0
2025-01-06 05:58:00,199.02,114.8,12.77,31.05,2.64,7.92,0.0
2025-01-06 05:59:00,175.79,117.42,5.0,37.11,0.0,0.0,0.0
2025-01-06 06:00:00,218.61,112.14,13.15,17.63,5.04,6.0,28.94
2025-01-06 06:01:00,253.12,113.76,13.29,22.76,2.0,13.3,6.83
2025-01-06 06:02:00,222.29,122.16,6.4,31.49,6.27,8.24,0.0
2025-01-06 06:03:00,205.5,121.76,8.61,29.57,0.0,10.17,0.0
2025-01-06 06:04:00,238.47,119.72,10.77,19.74,0.0,5.63,16.64
2025-01-06 06:05:00,221.89,111.39,5.6,22.41,6.23,4.62,0.0
2025-01-06 06:06:00,207.47,116.84,5.0,33.43,0.0,6.31,0.0
2025-01-06 06:07:00,197.27,113.37,5.0,32.67,0.83,2.4,4.51
2025-01-06 06:08:00,204.34,122.98,23.2,10.87,0.0,1.95,0.0
2025-01-06 06:09:00,232.77,115.94,6.55,25.77,5.73,8.18,31.1
2025-01-06 06:10:00,179.1,113.93,7.78,29.72,8.04,0.0,0.0
2025-01-06 06:11:00,223.74,118.39,6.03,20.53,4.39,11.68,0.0
2025-01-06 06:12:00,220.18,115.71,14.11,19.57,0.0,3.62,0.0
2025-01-06 06:13:00,226.29,124.21,5.0,37.4,3.21,5.76,0.0
2025-01-06 06:14:00,217.18,115.33,5.0,32.0,6.19,0.0,0.0
2025-01-06 06:15:00,195.8,112.68,5.0,28.43,0.0,8.16,3.73
2025-01-06 06:16:00,168.25,109.66,7.68,21.49,1.56,7.41,0.0
2025-01-06 06:17:00,169.54,118.15,10.01,27.75,0.0,0.0,0.0
2025-01-06 06:18:00,235.12,116.02,7.99,22.63,0.0,3.17,10.47
2025-01-06 06:19:00,172.69,112.56,5.0,33.69,9.32,0.37,0.0
2025-01-06 06:20:00,199.07,123.03,7.77,25.71,4.45,0.0,0.0
2025-01-06 06:21:00,198.37,120.94,6.89,28.46,1.75,0.0,1.29
2025-01-06 06:22:00,220.66,118.16,17.51,22.6,0.0,0.0,0.0
2025-01-06 06:23:00,194.55,123.73,5.0,31.6,1.69,0.0,0.0
2025-01-06 06:24:00,207.52,120.92,10.95,25.33,0.17,5.92,1.92
2025-01-06 06:25:00,207.05,114.98,14.69,23.5,0.0,6.09,7.63
2025-01-06 06:26:00,230.25,114.12,5.0,31.8,4.99,0.0,6.14
2025-01-06 06:27:00,253.53,121.54,7.37,23.94,17.09,1.2,23.53
2025-01-06 06:28:00,217.05,119.86,5.0,39.31,1.21,5.68,0.0
2025-01-06 06:29:00,231.57,118.95,17.61,27.24,0.0,2.14,26.15
2025-01-06 06:30:00,183.7,114.89,5.0,40.07,3.29,0.48,0.0
2025-01-06 06:31:00,209.5,120.7,5.13,26.27,0.0,0.0,6.01
2025-01-06 06:32:00,205.5,115.25,5.0,30.86,0.0,0.0,0.0
2025-01-06 06:33:00,246.73,117.86,8.1,42.02,12.25,0.0,13.24
2025-01-06 06:34:00,219.51,124.06,11.13,27.08,0.0,17.9,0.0
2025-01-06 06:35:00,191.27,115.63,5.0,32.65,7.44,0.38,0.92
2025-01-06 06:36:00,174.81,111.98,14.94,31.72,2.43,0.41,0.0
2025-01-06 06:37:00,204.92,114.06,11.4,22.26,4.25,0.0,3.33
2025-01-06 06:38:00,197.71,122.25,11.12,18.92,2.49,7.78,0.0
2025-01-06 06:39:00,223.06,119.29,13.1,27.76,5.5,2.5,37.07
2025-01-06 06:40:00,207.51,117.76,11.95,29.53,0.0,0.0,0.0
2025-01-06 06:41:00,246.95,116.24,5.0,30.51,11.04,9.07,13.49
2025-01-06 06:42:00,230.32,120.21,9.16,34.66,9.41,5.3,0.0
2025-01-06 06:43:00,199.25,114.88,12.27,25.83,0.0,0.0,0.0
2025-01-06 06:44:00,211.18,119.5,12.72,29.2,0.0,10.4,0.86
2025-01-06 06:45:00,224.15,115.35,8.34,23.86,9.89,7.64,13.85
2025-01-06 06:46:00,188.6,114.68,11.45,28.05,0.0,4.03,0.0
2025-01-06 06:47:00,242.88,115.72,6.02,32.45,2.89,0.0,26.96
2025-01-06 06:48:00,223.3,116.77,7.5,28.71,3.17,8.12,0.0
2025-01-06 06:49:00,227.07,118.08,8.59,39.13,5.66,0.97,0.0
2025-01-06 06:50:00,220.27,119.21,5.0,21.6,0.0,6.33,30.25
2025-01-06 06:51:00,177.15,103.52,5.0,27.74,1.6,5.49,0.0
2025-01-06 06:52:00,169.13,115.04,12.73,11.43,0.0,0.0,0.0
2025-01-06 06:53:00,233.2,116.71,5.0,25.86,14.54,3.54,34.38
2025-01-06 06:54:00,220.1,124.29,6.27,41.37,1.17,0.0,0.0
2025-01-06 06:55:00,297.26,113.95,16.19,32.85,6.75,1.4,41.75
2025-01-06 06:56:00,255.71,118.92,9.1,22.86,5.39,0.0,39.59
2025-01-06 06:57:00,198.05,124.25,9.37,31.11,0.0,3.34,0.0
2025-01-06 06:58:00,192.38,113.02,5.0,34.35,0.77,0.0,0.0
2025-01-06 06:59:00,254.36,119.85,6.84,30.09,6.0,0.0,8.24
2025-01-06 07:00:00,169.5,115.06,10.0,16.6,0.0,3.29,0.0
2025-01-06 07:01:00,214.58,116.25,11.56,6.85,5.44,5.77,5.38
2025-01-06 07:02:00,142.09,115.06,9.78,5.96,0.0,0.47,0.0
2025-01-06 07:03:00,173.56,115.35,11.31,3.14,0.0,0.0,0.0
2025-01-06 07:04:00,178.41,129.16,5.4,0.82,0.0,6.67,0.0
2025-01-06 07:05:00,183.94,121.65,8.56,4.73,0.0,3.61,0.0
2025-01-06 07:06:00,175.43,122.68,10.98,9.59,0.0,6.86,0.0
2025-01-06 07:07:00,164.66,120.24,5.0,7.65,0.0,13.65,0.0
2025-01-06 07:08:00,246.12,111.85,6.66,8.17,7.53,12.03,25.83
2025-01-06 07:09:00,205.12,119.85,10.67,1.25,8.63,4.64,3.38
2025-01-06 07:10:00,177.22,122.56,7.7,11.35,1.46,0.0,19.28
2025-01-06 07:11:00,205.6,114.86,7.08,5.58,5.06,9.63,0.0
2025-01-06 07:12:00,209.37,122.13,9.88,7.59,0.0,0.0,0.0
2025-01-06 07:13:00,142.62,121.09,5.0,7.67,0.0,2.31,10.58
2025-01-06 07:14:00,180.9,125.68,6.31,0.0,10.9,4.37,0.0
2025-01-06 07:15:00,218.81,116.6,8.7,12.51,2.76,5.72,16.19
2025-01-06 07:16:00,216.96,113.88,11.61,5.1,0.0,1.08,24.16
2025-01-06 07:17:00,173.39,116.83,5.11,5.64,5.35,0.46,0.0
2025-01-06 07:18:00,147.57,124.01,11.07,4.09,0.0,0.0,14.06
2025-01-06 07:19:00,188.89,110.96,15.8,0.0,8.6,0.0,0.0
2025-01-06 07:20:00,210.65,110.0,5.0,3.05,14.16,6.74,0.0
2025-01-06 07:21:00,209.94,118.63,6.9,4.56,15.46,0.0,0.0
2025-01-06 07:22:00,173.45,116.5,5.0,2.69,12.22,0.86,0.0
2025-01-06 07:23:00,190.97,118.3,7.28,0.98,5.83,5.96,0.0
2025-01-06 07:24:00,163.94,122.05,5.82,0.0,0.78,0.0,0.0
2025-01-06 07:25:00,192.29,116.06,5.0,6.73,2.5,0.0,0.0
2025-01-06 07:26:00,169.11,110.78,5.0,0.0,0.0,1.05,0.0
2025-01-06 07:27:00,217.43,126.45,5.0,6.03,5.61,3.71,0.0
2025-01-06 07:28:00,181.98,114.28,6.91,13.75,0.0,2.13,0.0
2025-01-06 07:29:00,152.95,114.04,5.0,0.38,0.0,2.71,0.0
2025-01-06 07:30:00,209.48,122.69,10.43,8.5,5.52,0.0,0.0
2025-01-06 07:31:00,248.55,116.73,12.59,19.99,4.15,2.86,22.57
2025-01-06 07:32:00,196.45,118.02,5.0,14.16,5.45,7.57,0.0
2025-01-06 07:33:00,179.66,120.2,5.0,0.0,0.0,5.98,0.0
2025-01-06 07:34:00,186.14,122.61,5.0,1.58,0.0,0.0,0.0
2025-01-06 07:35:00,194.61,116.94,7.88,3.59,1.53,6.25,12.91
2025-01-06 07:36:00,245.48,124.35,9.53,16.58,6.88,8.2,21.16
2025-01-06 07:37:00,181.14,109.73,12.83,8.08,4.34,2.48,0.0
2025-01-06 07:38:00,215.3,121.31,16.63,0.0,0.0,2.46,26.17
2025-01-06 07:39:00,168.35,114.91,9.97,1.36,0.0,4.84,0.0
2025-01-06 07:40:00,185.27,123.76,5.0,6.16,0.0,0.0,0.0
2025-01-06 07:41:00,228.09,118.84,5.0,3.91,8.08,2.17,0.0
2025-01-06 07:42:00,214.08,115.58,21.16,13.35,9.58,8.82,2.46
2025-01-06 07:43:00,163.14,120.92,5.0,5.09,6.54,0.38,0.0
2025-01-06 07:44:00,195.39,121.85,6.51,0.9,0.0,0.0,0.0
2025-01-06 07:45:00,242.59,120.84,13.44,20.14,9.82,17.75,10.54
2025-01-06 07:46:00,193.9,114.15,14.08,0.0,0.0,11.67,0.0
2025-01-06 07:47:00,208.03,116.34,11.97,10.72,0.73,6.46,2.03
2025-01-06 07:48:00,204.6,118.26,15.68,7.48,0.0,0.0,0.0
2025-01-06 07:49:00,224.01,118.11,8.88,10.59,0.0,6.33,22.44
2025-01-06 07:50:00,202.77,121.27,20.72,4.72,2.77,11.83,0.0
2025-01-06 07:51:00,158.16,110.21,7.66,9.02,0.0,1.95,6.73
2025-01-06 07:52:00,250.35,119.61,5.0,14.5,0.0,4.5,26.51
2025-01-06 07:53:00,190.25,117.11,7.44,17.17,2.45,7.44,0.0
2025-01-06 07:54:00,215.8,114.92,6.59,0.48,0.92,12.99,17.89
2025-01-06 07:55:00,245.51,115.3,18.83,6.14,0.0,8.76,10.69
2025-01-06 07:56:00,202.04,117.41,9.81,0.81,1.68,0.0,12.53
2025-01-06 07:57:00,230.49,103.87,5.8,7.69,16.96,3.86,14.62
2025-01-06 07:58:00,173.66,115.47,8.86,0.67,10.42,3.09,8.55
2025-01-06 07:59:00,187.22,114.77,7.39,5.64,13.16,0.0,7.53
2025-01-06 08:00:00,218.39,120.4,9.02,0.0,0.47,0.0,19.55
2025-01-06 08:01:00,195.92,115.05,6.31,5.85,0.0,3.19,10.16
2025-01-06 08:02:00,194.15,117.41,8.25,3.07,3.14,0.09,3.76
2025-01-06 08:03:00,187.06,124.44,5.0,13.03,6.65,6.78,0.0
2025-01-06 08:04:00,244.03,122.25,5.0,7.39,0.0,7.46,42.82
2025-01-06 08:05:00,221.47,121.88,11.65,5.08,6.6,13.91,0.0
2025-01-06 08:06:00,159.89,116.27,8.47,8.03,0.0,15.66,3.66
2025-01-06 08:07:00,220.07,120.44,14.78,12.53,0.0,7.42,12.29
2025-01-06 08:08:00,167.72,117.34,14.86,0.0,2.75,1.44,2.23
2025-01-06 08:09:00,168.36,117.49,6.66,7.35,5.99,0.0,0.0
2025-01-06 08:10:00,243.85,119.91,8.44,13.89,0.0,2.04,30.94
2025-01-06 08:11:00,157.3,115.88,5.0,7.46,3.44,1.52,0.0
2025-01-06 08:12:00,203.9,124.24,8.09,10.65,0.0,1.6,0.0
2025-01-06 08:13:00,158.67,117.63,5.0,0.0,9.64,5.17,0.0
2025-01-06 08:14:00,176.15,120.75,20.67,3.73,1.15,3.95,7.29
2025-01-06 08:15:00,185.63,124.09,18.59,5.24,0.0,0.0,6.24
2025-01-06 08:16:00,223.0,122.4,6.72,11.25,5.76,0.0,12.51
2025-01-06 08:17:00,215.29,112.64,6.59,10.3,4.65,0.0,0.0
2025-01-06 08:18:00,193.72,120.05,13.09,10.95,1.39,0.0,13.96
2025-01-06 08:19:00,208.32,121.68,5.0,0.0,0.0,1.54,26.48
2025-01-06 08:20:00,222.07,121.84,12.31,15.63,0.0,6.92,24.94
2025-01-06 08:21:00,198.39,113.82,5.0,0.9,4.38,5.69,39.26
2025-01-06 08:22:00,207.76,115.64,5.95,3.95,0.0,3.51,37.16
2025-01-06 08:23:00,178.0,122.25,5.0,2.9,5.75,12.49,0.0
2025-01-06 08:24:00,199.83,115.23,14.1,1.57,0.0,3.42,24.3
2025-01-06 08:25:00,216.11,117.07,16.09,15.21,0.0,0.0,0.0
2025-01-06 08:26:00,211.6,124.58,14.52,10.31,5.28,10.56,0.0
2025-01-06 08:27:00,210.17,118.08,7.54,7.38,5.24,1.55,0.84
2025-01-06 08:28:00,178.08,115.37,12.22,12.62,0.0,5.94,0.0
2025-01-06 08:29:00,227.97,114.76,6.26,0.0,5.15,0.0,36.36
2025-01-06 08:30:00,185.23,119.6,5.0,1.19,7.27,5.82,0.0
2025-01-06 08:31:00,174.3,112.94,11.68,0.0,4.63,0.19,19.77
2025-01-06 08:32:00,172.91,117.28,8.12,9.33,0.0,0.0,0.0
2025-01-06 08:33:00,217.08,119.61,11.06,0.0,0.0,8.11,18.64
2025-01-06 08:34:00,200.44,123.47,15.85,0.01,1.74,0.0,5.36
2025-01-06 08:35:00,155.66,120.94,5.0,3.81,4.19,2.76,0.0
2025-01-06 08:36:00,174.81,115.42,9.2,5.81,0.0,0.0,0.0
2025-01-06 08:37:00,186.74,122.99,5.0,18.22,4.26,10.57,1.6
2025-01-06 08:38:00,200.47,117.07,5.0,11.46,7.27,0.0,4.06
2025-01-06 08:39:00,222.52,113.33,11.69,9.65,9.26,8.41,0.0
2025-01-06 08:40:00,249.56,117.58,5.0,4.71,5.42,9.92,27.49
2025-01-06 08:41:00,243.16,124.03,16.34,0.0,0.0,6.02,22.67
2025-01-06 08:42:00,150.48,118.93,9.15,14.22,0.0,0.0,1.47
2025-01-06 08:43:00,172.72,118.32,6.82,3.94,1.3,3.52,0.0
2025-01-06 08:44:00,233.53,124.82,5.0,1.66,0.0,5.38,54.62
2025-01-06 08:45:00,213.01,112.55,6.51,14.45,6.13,2.62,28.08
2025-01-06 08:46:00,183.4,113.13,9.3,6.51,3.34,3.36,3.82
2025-01-06 08:47:00,188.63,111.81,8.59,0.0,9.71,6.33,8.72
2025-01-06 08:48:00,190.87,119.76,7.46,8.31,0.0,0.0,0.0
2025-01-06 08:49:00,212.15,118.94,18.8,15.39,0.0,9.68,10.0
2025-01-06 08:50:00,212.57,124.44,8.87,8.09,0.0,0.0,43.24
2025-01-06 08:51:00,153.43,119.25,7.0,0.56,0.0,0.0,0.0
2025-01-06 08:52:00,199.02,116.66,10.64,6.99,12.19,0.0,0.0
2025-01-06 08:53:00,204.84,118.28,6.01,7.78,9.01,0.0,0.0
2025-01-06 08:54:00,184.69,118.74,13.83,12.0,0.0,0.0,21.66
2025-01-06 08:55:00,204.56,111.59,5.0,12.22,5.77,5.31,0.0
2025-01-06 08:56:00,225.81,129.11,5.0,7.3,0.0,4.61,11.94
2025-01-06 08:57:00,161.99,120.35,5.0,5.37,7.9,8.03,0.0
2025-01-06 08:58:00,226.36,119.11,6.42,8.81,9.43,0.28,0.0
2025-01-06 08:59:00,206.08,120.73,5.0,4.16,1.92,0.0,4.41
2025-01-06 09:00:00,297.1,121.11,32.77,5.49,0.0,67.94,0.0
2025-01-06 09:01:00,222.49,117.71,29.91,9.08,2.34,59.92,0.0
2025-01-06 09:02:00,284.21,115.75,31.09,2.97,1.99,54.04,0.0
2025-01-06 09:03:00,238.46,120.67,29.74,2.4,0.0,58.83,0.0
2025-01-06 09:04:00,300.59,119.82,24.34,11.61,0.0,63.14,8.58
2025-01-06 09:05:00,266.2,115.03,28.32,3.19,0.0,61.24,0.0
2025-01-06 09:06:00,254.47,123.95,24.39,8.39,0.0,57.26,0.0
2025-01-06 09:07:00,304.29,119.45,33.4,14.02,8.09,63.58,0.0
2025-01-06 09:08:00,294.1,121.19,21.65,15.72,4.28,64.44,0.0
2025-01-06 09:09:00,317.89,123.84,25.09,10.2,4.23,66.0,31.17
2025-01-06 09:10:00,308.5,118.36,34.4,12.54,1.64,62.85,0.0
2025-01-06 09:11:00,279.97,119.54,30.42,3.88,1.29,71.06,22.21
2025-01-06 09:12:00,275.83,121.51,28.55,6.16,0.0,68.68,12.7
2025-01-06 09:13:00,286.83,115.37,27.01,8.1,13.89,66.65,7.61
2025-01-06 09:14:00,272.16,118.49,17.24,7.45,0.0,53.28,23.97
2025-01-06 09:15:00,276.35,118.77,31.77,20.39,0.0,60.57,13.91
2025-01-06 09:16:00,253.27,114.45,21.34,5.53,0.0,65.08,0.0
2025-01-06 09:17:00,277.32,127.54,25.83,0.41,4.36,61.68,11.14
2025-01-06 09:18:00,279.13,112.64,28.36,16.97,9.65,66.8,0.0
2025-01-06 09:19:00,268.49,113.08,35.48,16.49,0.0,66.52,4.32
2025-01-06 09:20:00,255.15,123.53,38.52,6.08,0.0,54.58,0.0
2025-01-06 09:21:00,276.18,121.13,27.99,8.81,5.83,55.74,0.0
2025-01-06 09:22:00,278.86,114.17,34.01,5.8,0.0,57.22,11.81
